prior,reps,time,state,obs,action,value
fifty_fifty,2,59,26,26,1,-0
fifty_fifty,2,60,28,28,1,-0
fifty_fifty,3,1,21,21,1,-0
fifty_fifty,3,2,23,23,1,-0
fifty_fifty,3,3,25,25,1,-0
fifty_fifty,3,4,27,27,1,-0
fifty_fifty,3,5,28,28,1,-0
fifty_fifty,3,6,26,26,1,-0
fifty_fifty,3,7,26,26,1,-0
fifty_fifty,3,8,28,28,1,-0
fifty_fifty,3,9,30,30,5,-3.964143664503496
fifty_fifty,3,10,28,28,1,-0
fifty_fifty,3,11,27,27,1,-0
fifty_fifty,3,12,28,28,1,-0
fifty_fifty,3,13,30,30,5,-3.948310858854859
fifty_fifty,3,14,28,28,1,-0
fifty_fifty,3,15,31,31,8,-6.895731824534014
fifty_fifty,3,16,29,29,3,-1.9682388836312799
fifty_fifty,3,17,26,26,1,-0
fifty_fifty,3,18,27,27,1,-0
fifty_fifty,3,19,30,30,5,-3.924680139457596
fifty_fifty,3,20,30,30,5,-3.920755459318139
fifty_fifty,3,21,30,30,5,-3.9168347038588207
fifty_fifty,3,22,29,29,3,-1.9564589345774808
fifty_fifty,3,23,29,29,3,-1.9545024756429035
fifty_fifty,3,24,29,29,3,-1.9525479731672604
fifty_fifty,3,25,28,28,1,-0
fifty_fifty,3,26,29,29,3,-1.9486448297688992
fifty_fifty,3,27,29,29,3,-1.9466961849391302
fifty_fifty,3,28,29,29,3,-1.9447494887541912
fifty_fifty,3,29,28,28,1,-0
fifty_fifty,3,30,30,30,5,-3.881723869052343
fifty_fifty,3,31,27,27,1,-0
fifty_fifty,3,32,27,27,1,-0
fifty_fifty,3,33,26,26,1,-0
fifty_fifty,3,34,26,26,1,-0
fifty_fifty,3,35,23,23,1,-0
fifty_fifty,3,36,23,23,1,-0
fifty_fifty,3,37,24,24,1,-0
fifty_fifty,3,38,24,24,1,-0
fifty_fifty,3,39,22,22,1,-0
fifty_fifty,3,40,22,22,1,-0
fifty_fifty,3,41,21,21,1,-0
fifty_fifty,3,42,22,22,1,-0
fifty_fifty,3,43,23,23,1,-0
fifty_fifty,3,44,24,24,1,-0
fifty_fifty,3,45,24,24,1,-0
fifty_fifty,3,46,23,23,1,-0
fifty_fifty,3,47,23,23,1,-0
fifty_fifty,3,48,23,23,1,-0
fifty_fifty,3,49,23,23,1,-0
fifty_fifty,3,50,24,24,1,-0
fifty_fifty,3,51,23,23,1,-0
fifty_fifty,3,52,22,22,1,-0
fifty_fifty,3,53,23,23,1,-0
fifty_fifty,3,54,22,22,1,-0
fifty_fifty,3,55,23,23,1,-0
fifty_fifty,3,56,25,25,1,-0
fifty_fifty,3,57,26,26,1,-0
fifty_fifty,3,58,28,28,1,-0
fifty_fifty,3,59,26,26,1,-0
fifty_fifty,3,60,25,25,1,-0
fifty_fifty,4,1,21,21,1,-0
fifty_fifty,4,2,21,21,1,-0
fifty_fifty,4,3,21,21,1,-0
fifty_fifty,4,4,21,21,1,-0
fifty_fifty,4,5,21,21,1,-0
fifty_fifty,4,6,21,21,1,-0
fifty_fifty,4,7,21,21,1,-0
fifty_fifty,4,8,21,21,1,-0
fifty_fifty,4,9,22,22,1,-0
fifty_fifty,4,10,22,22,1,-0
fifty_fifty,4,11,24,24,1,-0
fifty_fifty,4,12,25,25,1,-0
fifty_fifty,4,13,24,24,1,-0
fifty_fifty,4,14,25,25,1,-0
fifty_fifty,4,15,25,25,1,-0
fifty_fifty,4,16,27,27,1,-0
fifty_fifty,4,17,28,28,1,-0
fifty_fifty,4,18,27,27,1,-0
fifty_fifty,4,19,26,26,1,-0
fifty_fifty,4,20,26,26,1,-0
fifty_fifty,4,21,27,27,1,-0
fifty_fifty,4,22,28,28,1,-0
fifty_fifty,4,23,28,28,1,-0
fifty_fifty,4,24,32,32,10,-8.786465879252672
fifty_fifty,4,25,30,30,5,-3.9011908503881862
fifty_fifty,4,26,29,29,3,-1.9486448297688992
fifty_fifty,4,27,29,29,3,-1.9466961849391302
fifty_fifty,4,28,28,28,1,-0
fifty_fifty,4,29,28,28,1,-0
fifty_fifty,4,30,29,29,3,-1.9408619345261715
fifty_fifty,4,31,29,29,3,-1.9389210725916453
fifty_fifty,4,32,29,29,3,-1.9369821515190535
fifty_fifty,4,33,26,26,1,-0
fifty_fifty,4,34,26,26,1,-0
fifty_fifty,4,35,27,27,1,-0
fifty_fifty,4,36,26,26,1,-0
fifty_fifty,4,37,27,27,1,-0
fifty_fifty,4,38,28,28,1,-0
fifty_fifty,4,39,26,26,1,-0
fifty_fifty,4,40,27,27,1,-0
fifty_fifty,4,41,26,26,1,-0
fifty_fifty,4,42,25,25,1,-0
fifty_fifty,4,43,25,25,1,-0
fifty_fifty,4,44,24,24,1,-0
fifty_fifty,4,45,26,26,1,-0
fifty_fifty,4,46,26,26,1,-0
fifty_fifty,4,47,26,26,1,-0
fifty_fifty,4,48,27,27,1,-0
fifty_fifty,4,49,30,30,5,-3.8086311439320575
fifty_fifty,4,50,32,32,10,-8.560850653773283
fifty_fifty,4,51,30,30,5,-3.801017690275337
fifty_fifty,4,52,29,29,3,-1.8986083362925308
fifty_fifty,4,53,28,28,1,-0
fifty_fifty,4,54,28,28,1,-0
fifty_fifty,4,55,26,26,1,-0
fifty_fifty,4,56,27,27,1,-0
fifty_fifty,4,57,29,29,3,-1.8891342617178388
fifty_fifty,4,58,28,28,1,-0
fifty_fifty,4,59,28,28,1,-0
fifty_fifty,4,60,28,28,1,-0
fifty_fifty,5,1,21,21,1,-0
fifty_fifty,5,2,22,22,1,-0
fifty_fifty,5,3,23,23,1,-0
fifty_fifty,5,4,23,23,1,-0
fifty_fifty,5,5,25,25,1,-0
fifty_fifty,5,6,26,26,1,-0
fifty_fifty,5,7,27,27,1,-0
fifty_fifty,5,8,27,27,1,-0
fifty_fifty,5,9,26,26,1,-0
fifty_fifty,5,10,27,27,1,-0
fifty_fifty,5,11,29,29,3,-1.9781096706590768
fifty_fifty,5,12,27,27,1,-0
fifty_fifty,5,13,26,26,1,-0
fifty_fifty,5,14,25,25,1,-0
fifty_fifty,5,15,26,26,1,-0
fifty_fifty,5,16,26,26,1,-0
fifty_fifty,5,17,27,27,1,-0
fifty_fifty,5,18,27,27,1,-0
fifty_fifty,5,19,25,25,1,-0
fifty_fifty,5,20,25,25,1,-0
fifty_fifty,5,21,24,24,1,-0
fifty_fifty,5,22,24,24,1,-0
fifty_fifty,5,23,24,24,1,-0
fifty_fifty,5,24,24,24,1,-0
fifty_fifty,5,25,23,23,1,-0
fifty_fifty,5,26,23,23,1,-0
fifty_fifty,5,27,24,24,1,-0
fifty_fifty,5,28,26,26,1,-0
fifty_fifty,5,29,26,26,1,-0
fifty_fifty,5,30,27,27,1,-0
fifty_fifty,5,31,26,26,1,-0
fifty_fifty,5,32,25,25,1,-0
fifty_fifty,5,33,25,25,1,-0
fifty_fifty,5,34,26,26,1,-0
fifty_fifty,5,35,25,25,1,-0
fifty_fifty,5,36,23,23,1,-0
fifty_fifty,5,37,23,23,1,-0
fifty_fifty,5,38,22,22,1,-0
fifty_fifty,5,39,23,23,1,-0
fifty_fifty,5,40,24,24,1,-0
fifty_fifty,5,41,25,25,1,-0
fifty_fifty,5,42,24,24,1,-0
fifty_fifty,5,43,23,23,1,-0
fifty_fifty,5,44,24,24,1,-0
fifty_fifty,5,45,23,23,1,-0
fifty_fifty,5,46,22,22,1,-0
fifty_fifty,5,47,24,24,1,-0
fifty_fifty,5,48,22,22,1,-0
fifty_fifty,5,49,22,22,1,-0
fifty_fifty,5,50,22,22,1,-0
fifty_fifty,5,51,22,22,1,-0
fifty_fifty,5,52,21,21,1,-0
fifty_fifty,5,53,22,22,1,-0
fifty_fifty,5,54,22,22,1,-0
fifty_fifty,5,55,20,20,1,-0
fifty_fifty,5,56,19,19,44,-40.65704367060414
fifty_fifty,5,57,2,2,3,-1.8891342617178388
fifty_fifty,5,58,1,1,1,-0
fifty_fifty,5,59,1,1,1,-0
fifty_fifty,5,60,1,1,1,-0
fifty_fifty,6,1,21,21,1,-0
fifty_fifty,6,2,21,21,1,-0
fifty_fifty,6,3,21,21,1,-0
fifty_fifty,6,4,21,21,1,-0
fifty_fifty,6,5,21,21,1,-0
fifty_fifty,6,6,21,21,1,-0
fifty_fifty,6,7,20,20,1,-0
fifty_fifty,6,8,21,21,1,-0
fifty_fifty,6,9,21,21,1,-0
fifty_fifty,6,10,21,21,1,-0
fifty_fifty,6,11,23,23,1,-0
fifty_fifty,6,12,25,25,1,-0
fifty_fifty,6,13,24,24,1,-0
fifty_fifty,6,14,23,23,1,-0
fifty_fifty,6,15,24,24,1,-0
fifty_fifty,6,16,26,26,1,-0
fifty_fifty,6,17,25,25,1,-0
fifty_fifty,6,18,29,29,3,-1.964304374102901
fifty_fifty,6,19,31,31,8,-6.868190244050793
fifty_fifty,6,20,30,30,5,-3.920755459318139
fifty_fifty,6,21,31,31,8,-6.854460731752936
fifty_fifty,6,22,27,27,1,-0
fifty_fifty,6,23,28,28,1,-0
fifty_fifty,6,24,28,28,1,-0
fifty_fifty,6,25,29,29,3,-1.9505954251940931
fifty_fifty,6,26,28,28,1,-0
fifty_fifty,6,27,31,31,8,-6.813436647286956
fifty_fifty,6,28,28,28,1,-0
fifty_fifty,6,29,29,29,3,-1.9428047392654368
fifty_fifty,6,30,27,27,1,-0
fifty_fifty,6,31,27,27,1,-0
fifty_fifty,6,32,24,24,1,-0
fifty_fifty,6,33,24,24,1,-0
fifty_fifty,6,34,24,24,1,-0
fifty_fifty,6,35,24,24,1,-0
fifty_fifty,6,36,23,23,1,-0
fifty_fifty,6,37,23,23,1,-0
fifty_fifty,6,38,23,23,1,-0
fifty_fifty,6,39,23,23,1,-0
fifty_fifty,6,40,25,25,1,-0
fifty_fifty,6,41,24,24,1,-0
fifty_fifty,6,42,26,26,1,-0
fifty_fifty,6,43,25,25,1,-0
fifty_fifty,6,44,26,26,1,-0
fifty_fifty,6,45,26,26,1,-0
fifty_fifty,6,46,27,27,1,-0
fifty_fifty,6,47,25,25,1,-0
fifty_fifty,6,48,26,26,1,-0
fifty_fifty,6,49,24,24,1,-0
fifty_fifty,6,50,24,24,1,-0
fifty_fifty,6,51,24,24,1,-0
fifty_fifty,6,52,25,25,1,-0
fifty_fifty,6,53,25,25,1,-0
fifty_fifty,6,54,26,26,1,-0
fifty_fifty,6,55,26,26,1,-0
fifty_fifty,6,56,26,26,1,-0
fifty_fifty,6,57,27,27,1,-0
fifty_fifty,6,58,29,29,3,-1.887245127456121
fifty_fifty,6,59,26,26,1,-0
fifty_fifty,6,60,26,26,1,-0
fifty_fifty,7,1,21,21,1,-0
fifty_fifty,7,2,21,21,1,-0
fifty_fifty,7,3,21,21,1,-0
fifty_fifty,7,4,21,21,1,-0
fifty_fifty,7,5,21,21,1,-0
fifty_fifty,7,6,22,22,1,-0
fifty_fifty,7,7,22,22,1,-0
fifty_fifty,7,8,23,23,1,-0
fifty_fifty,7,9,24,24,1,-0
fifty_fifty,7,10,23,23,1,-0
fifty_fifty,7,11,24,24,1,-0
fifty_fifty,7,12,23,23,1,-0
fifty_fifty,7,13,25,25,1,-0
fifty_fifty,7,14,24,24,1,-0
fifty_fifty,7,15,25,25,1,-0
fifty_fifty,7,16,26,26,1,-0
fifty_fifty,7,17,25,25,1,-0
fifty_fifty,7,18,25,25,1,-0
fifty_fifty,7,19,25,25,1,-0
fifty_fifty,7,20,25,25,1,-0
fifty_fifty,7,21,27,27,1,-0
fifty_fifty,7,22,28,28,1,-0
fifty_fifty,7,23,28,28,1,-0
fifty_fifty,7,24,27,27,1,-0
fifty_fifty,7,25,26,26,1,-0
fifty_fifty,7,26,26,26,1,-0
fifty_fifty,7,27,26,26,1,-0
fifty_fifty,7,28,25,25,1,-0
fifty_fifty,7,29,25,25,1,-0
fifty_fifty,7,30,27,27,1,-0
fifty_fifty,7,31,26,26,1,-0
fifty_fifty,7,32,26,26,1,-0
fifty_fifty,7,33,27,27,1,-0
fifty_fifty,7,34,27,27,1,-0
fifty_fifty,7,35,27,27,1,-0
fifty_fifty,7,36,26,26,1,-0
fifty_fifty,7,37,27,27,1,-0
fifty_fifty,7,38,26,26,1,-0
fifty_fifty,7,39,27,27,1,-0
fifty_fifty,7,40,26,26,1,-0
fifty_fifty,7,41,27,27,1,-0
fifty_fifty,7,42,29,29,3,-1.9176992621691018
fifty_fifty,7,43,29,29,3,-1.9157815629069326
fifty_fifty,7,44,27,27,1,-0
fifty_fifty,7,45,26,26,1,-0
fifty_fifty,7,46,26,26,1,-0
fifty_fifty,7,47,25,25,1,-0
fifty_fifty,7,48,26,26,1,-0
fifty_fifty,7,49,26,26,1,-0
fifty_fifty,7,50,27,27,1,-0
fifty_fifty,7,51,26,26,1,-0
fifty_fifty,7,52,26,26,1,-0
fifty_fifty,7,53,28,28,1,-0
fifty_fifty,7,54,28,28,1,-0
fifty_fifty,7,55,28,28,1,-0
fifty_fifty,7,56,28,28,1,-0
fifty_fifty,7,57,26,26,1,-0
fifty_fifty,7,58,25,25,1,-0
fifty_fifty,7,59,26,26,1,-0
fifty_fifty,7,60,26,26,1,-0
fifty_fifty,8,1,21,21,1,-0
fifty_fifty,8,2,21,21,1,-0
fifty_fifty,8,3,22,22,1,-0
fifty_fifty,8,4,22,22,1,-0
fifty_fifty,8,5,23,23,1,-0
fifty_fifty,8,6,25,25,1,-0
fifty_fifty,8,7,23,23,1,-0
fifty_fifty,8,8,24,24,1,-0
fifty_fifty,8,9,24,24,1,-0
fifty_fifty,8,10,26,26,1,-0
fifty_fifty,8,11,25,25,1,-0
fifty_fifty,8,12,28,28,1,-0
fifty_fifty,8,13,26,26,1,-0
fifty_fifty,8,14,25,25,1,-0
fifty_fifty,8,15,25,25,1,-0
fifty_fifty,8,16,25,25,1,-0
fifty_fifty,8,17,26,26,1,-0
fifty_fifty,8,18,27,27,1,-0
fifty_fifty,8,19,27,27,1,-0
fifty_fifty,8,20,29,29,3,-1.9603777296590694
fifty_fifty,8,21,27,27,1,-0
fifty_fifty,8,22,26,26,1,-0
fifty_fifty,8,23,24,24,1,-0
fifty_fifty,8,24,24,24,1,-0
fifty_fifty,8,25,26,26,1,-0
fifty_fifty,8,26,25,25,1,-0
fifty_fifty,8,27,25,25,1,-0
fifty_fifty,8,28,24,24,1,-0
fifty_fifty,8,29,23,23,1,-0
fifty_fifty,8,30,24,24,1,-0
fifty_fifty,8,31,24,24,1,-0
fifty_fifty,8,32,25,25,1,-0
fifty_fifty,8,33,25,25,1,-0
fifty_fifty,8,34,25,25,1,-0
fifty_fifty,8,35,25,25,1,-0
fifty_fifty,8,36,25,25,1,-0
fifty_fifty,8,37,24,24,1,-0
fifty_fifty,8,38,25,25,1,-0
fifty_fifty,8,39,26,26,1,-0
fifty_fifty,8,40,27,27,1,-0
fifty_fifty,8,41,29,29,3,-1.919618881050152
fifty_fifty,8,42,28,28,1,-0
fifty_fifty,8,43,25,25,1,-0
fifty_fifty,8,44,25,25,1,-0
fifty_fifty,8,45,25,25,1,-0
fifty_fifty,8,46,25,25,1,-0
fifty_fifty,8,47,23,23,1,-0
fifty_fifty,8,48,23,23,1,-0
fifty_fifty,8,49,24,24,1,-0
fifty_fifty,8,50,23,23,1,-0
fifty_fifty,8,51,23,23,1,-0
fifty_fifty,8,52,23,23,1,-0
fifty_fifty,8,53,23,23,1,-0
fifty_fifty,8,54,24,24,1,-0
fifty_fifty,8,55,24,24,1,-0
fifty_fifty,8,56,26,26,1,-0
fifty_fifty,8,57,26,26,1,-0
fifty_fifty,8,58,28,28,1,-0
fifty_fifty,8,59,27,27,1,-0
fifty_fifty,8,60,26,26,1,-0
fifty_fifty,9,1,21,21,1,-0
fifty_fifty,9,2,22,22,1,-0
fifty_fifty,9,3,22,22,1,-0
fifty_fifty,9,4,23,23,1,-0
fifty_fifty,9,5,24,24,1,-0
fifty_fifty,9,6,25,25,1,-0
fifty_fifty,9,7,27,27,1,-0
fifty_fifty,9,8,26,26,1,-0
fifty_fifty,9,9,24,24,1,-0
fifty_fifty,9,10,24,24,1,-0
fifty_fifty,9,11,22,22,1,-0
fifty_fifty,9,12,22,22,1,-0
fifty_fifty,9,13,22,22,1,-0
fifty_fifty,9,14,22,22,1,-0
fifty_fifty,9,15,22,22,1,-0
fifty_fifty,9,16,24,24,1,-0
fifty_fifty,9,17,24,24,1,-0
fifty_fifty,9,18,24,24,1,-0
fifty_fifty,9,19,25,25,1,-0
fifty_fifty,9,20,24,24,1,-0
fifty_fifty,9,21,24,24,1,-0
fifty_fifty,9,22,25,25,1,-0
fifty_fifty,9,23,26,26,1,-0
fifty_fifty,9,24,25,25,1,-0
fifty_fifty,9,25,26,26,1,-0
fifty_fifty,9,26,26,26,1,-0
fifty_fifty,9,27,26,26,1,-0
fifty_fifty,9,28,27,27,1,-0
fifty_fifty,9,29,27,27,1,-0
fifty_fifty,9,30,25,25,1,-0
fifty_fifty,9,31,26,26,1,-0
fifty_fifty,9,32,27,27,1,-0
fifty_fifty,9,33,27,27,1,-0
fifty_fifty,9,34,25,25,1,-0
fifty_fifty,9,35,24,24,1,-0
fifty_fifty,9,36,24,24,1,-0
fifty_fifty,9,37,27,27,1,-0
fifty_fifty,9,38,26,26,1,-0
fifty_fifty,9,39,28,28,1,-0
fifty_fifty,9,40,29,29,3,-1.9215404214716236
fifty_fifty,9,41,28,28,1,-0
fifty_fifty,9,42,29,29,3,-1.9176992621691018
fifty_fifty,9,43,28,28,1,-0
fifty_fifty,9,44,30,30,5,-3.8277315626880517
fifty_fifty,9,45,31,31,8,-6.691831704469386
fifty_fifty,9,46,29,29,3,-1.910039963647119
fifty_fifty,9,47,31,31,8,-6.678454732892152
fifty_fifty,9,48,30,30,5,-3.812443587519577
fifty_fifty,9,49,29,29,3,-1.9043155719660287
fifty_fifty,9,50,28,28,1,-0
fifty_fifty,9,51,29,29,3,-1.9005088451376686
fifty_fifty,9,52,30,30,5,-3.7972166725850616
fifty_fifty,9,53,30,30,5,-3.7934194559124768
fifty_fifty,9,54,29,29,3,-1.894813018228282
fifty_fifty,9,55,30,30,5,-3.7858364104201074
fifty_fifty,9,56,30,30,5,-3.7820505740096877
fifty_fifty,9,57,31,31,8,-6.611969916012436
fifty_fifty,9,58,32,32,10,-8.492603073552544
fifty_fifty,9,59,28,28,1,-0
fifty_fifty,9,60,29,29,3,-1.8834725244463364
fifty_fifty,10,1,21,21,1,-0
fifty_fifty,10,2,20,20,1,-0
fifty_fifty,10,3,19,19,44,-42.871128957
fifty_fifty,10,4,2,2,3,-1.992011992002
fifty_fifty,10,5,1,1,1,-0
fifty_fifty,10,6,1,1,1,-0
fifty_fifty,10,7,1,1,1,-0
fifty_fifty,10,8,1,1,1,-0
fifty_fifty,10,9,1,1,1,-0
fifty_fifty,10,10,1,1,1,-0
fifty_fifty,10,11,1,1,1,-0
fifty_fifty,10,12,1,1,1,-0
fifty_fifty,10,13,1,1,1,-0
fifty_fifty,10,14,1,1,1,-0
fifty_fifty,10,15,1,1,1,-0
fifty_fifty,10,16,1,1,1,-0
fifty_fifty,10,17,1,1,1,-0
fifty_fifty,10,18,1,1,1,-0
fifty_fifty,10,19,1,1,1,-0
fifty_fifty,10,20,1,1,1,-0
fifty_fifty,10,21,1,1,1,-0
fifty_fifty,10,22,1,1,1,-0
fifty_fifty,10,23,1,1,1,-0
fifty_fifty,10,24,1,1,1,-0
fifty_fifty,10,25,1,1,1,-0
fifty_fifty,10,26,1,1,1,-0
fifty_fifty,10,27,1,1,1,-0
fifty_fifty,10,28,1,1,1,-0
fifty_fifty,10,29,1,1,1,-0
fifty_fifty,10,30,1,1,1,-0
fifty_fifty,10,31,1,1,1,-0
fifty_fifty,10,32,1,1,1,-0
fifty_fifty,10,33,1,1,1,-0
fifty_fifty,10,34,1,1,1,-0
fifty_fifty,10,35,1,1,1,-0
fifty_fifty,10,36,1,1,1,-0
fifty_fifty,10,37,1,1,1,-0
fifty_fifty,10,38,1,1,1,-0
fifty_fifty,10,39,1,1,1,-0
fifty_fifty,10,40,1,1,1,-0
fifty_fifty,10,41,1,1,1,-0
fifty_fifty,10,42,1,1,1,-0
fifty_fifty,10,43,1,1,1,-0
fifty_fifty,10,44,1,1,1,-0
fifty_fifty,10,45,1,1,1,-0
fifty_fifty,10,46,1,1,1,-0
fifty_fifty,10,47,1,1,1,-0
fifty_fifty,10,48,1,1,1,-0
fifty_fifty,10,49,1,1,1,-0
fifty_fifty,10,50,1,1,1,-0
fifty_fifty,10,51,1,1,1,-0
fifty_fifty,10,52,1,1,1,-0
fifty_fifty,10,53,1,1,1,-0
fifty_fifty,10,54,1,1,1,-0
fifty_fifty,10,55,1,1,1,-0
fifty_fifty,10,56,1,1,1,-0
fifty_fifty,10,57,1,1,1,-0
fifty_fifty,10,58,1,1,1,-0
fifty_fifty,10,59,1,1,1,-0
fifty_fifty,10,60,1,1,1,-0
seventy_thirty,1,1,21,21,49,-47.952
seventy_thirty,1,2,2,2,3,-1.996002
seventy_thirty,1,3,1,1,1,-0
seventy_thirty,1,4,1,1,1,-0
seventy_thirty,1,5,1,1,1,-0
seventy_thirty,1,6,1,1,1,-0
seventy_thirty,1,7,1,1,1,-0
seventy_thirty,1,8,1,1,1,-0
seventy_thirty,1,9,1,1,1,-0
seventy_thirty,1,10,1,1,1,-0
seventy_thirty,1,11,1,1,1,-0
seventy_thirty,1,12,1,1,1,-0
seventy_thirty,1,13,1,1,1,-0
seventy_thirty,1,14,1,1,1,-0
seventy_thirty,1,15,1,1,1,-0
seventy_thirty,1,16,1,1,1,-0
seventy_thirty,1,17,1,1,1,-0
seventy_thirty,1,18,1,1,1,-0
seventy_thirty,1,19,1,1,1,-0
seventy_thirty,1,20,1,1,1,-0
seventy_thirty,1,21,1,1,1,-0
seventy_thirty,1,22,1,1,1,-0
seventy_thirty,1,23,1,1,1,-0
seventy_thirty,1,24,1,1,1,-0
seventy_thirty,1,25,1,1,1,-0
seventy_thirty,1,26,1,1,1,-0
seventy_thirty,1,27,1,1,1,-0
seventy_thirty,1,28,1,1,1,-0
seventy_thirty,1,29,1,1,1,-0
seventy_thirty,1,30,1,1,1,-0
seventy_thirty,1,31,1,1,1,-0
seventy_thirty,1,32,1,1,1,-0
seventy_thirty,1,33,1,1,1,-0
seventy_thirty,1,34,1,1,1,-0
seventy_thirty,1,35,1,1,1,-0
seventy_thirty,1,36,1,1,1,-0
seventy_thirty,1,37,1,1,1,-0
seventy_thirty,1,38,1,1,1,-0
seventy_thirty,1,39,1,1,1,-0
seventy_thirty,1,40,1,1,1,-0
seventy_thirty,1,41,1,1,1,-0
seventy_thirty,1,42,1,1,1,-0
seventy_thirty,1,43,1,1,1,-0
seventy_thirty,1,44,1,1,1,-0
seventy_thirty,1,45,1,1,1,-0
seventy_thirty,1,46,1,1,1,-0
seventy_thirty,1,47,1,1,1,-0
seventy_thirty,1,48,1,1,1,-0
seventy_thirty,1,49,1,1,1,-0
seventy_thirty,1,50,1,1,1,-0
seventy_thirty,1,51,1,1,1,-0
seventy_thirty,1,52,1,1,1,-0
seventy_thirty,1,53,1,1,1,-0
seventy_thirty,1,54,1,1,1,-0
